product name	time	likes	dislikes	pos-comments	neg-comments	flip-buyers	am-buyers	hashtags	cost	category	sub category	brand	discount	stock	url	ratings	viewers	ads	score	R	N	W
WIPRO 6W Re-chargeable LED Table Lamp 4 hrs Lantern Emergency Light (White)	4	9070	1241	7418	470	3695	2749	4047	1090	Home	Lightings	WIPRO	171	10	https://www.flipkart.com/wipro-6w-re-chargeable-led-table-lamp-4-hrs-lantern-emergency-light/p/itm1a083ce404b0f?pid=EMLG4CMYBJNMZGTQ&lid=LSTEMLG4CMYBJNMZGTQZCPYH7&marketplace=FLIPKART&store=jhg%2Fyqn&srno=b_1_8&otracker=hp_rich_navigation_9_1.navigationCard.RICH_NAVIGATION_Home~Lightings%2B%2526%2BElectricals_JNE8OUHG4OM3&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_9_L1_view-all&fm=organic&iid=en_XW4x6V5D6HB6Kr6t7GN4fP5v00lAY%2Fgj2rRfqAqwyrreemmoyo7P%2BeuIELOZHytCzBE8gFViYTHqGGmGcYWovA%3D%3D&ppt=browse&ppn=browse	13474	33845	6	4.551551642	4.420195145	77276	0.689373394
Make Ur Wish Solar Panel Generator System with Flashlight Outdoor Torch 15 hrs Torch Emergency Light (Black)	4	207	2047	1975	1462	15010	1719	7652	2999	Home	Lightings	Make Ur Wish	609	10	https://www.flipkart.com/make-ur-wish-solar-panel-generator-system-flashlight-outdoor-torch-15-hrs-emergency-light/p/itmab245e8954478?pid=EMLGEHYMEGQZT6CA&lid=LSTEMLGEHYMEGQZT6CAVF09O4&marketplace=FLIPKART&store=jhg%2Fyqn&srno=b_1_12&otracker=hp_rich_navigation_9_1.navigationCard.RICH_NAVIGATION_Home~Lightings%2B%2526%2BElectricals_JNE8OUHG4OM3&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_9_L1_view-all&fm=organic&iid=en_XW4x6V5D6HB6Kr6t7GN4fP5v00lAY%2Fgj2rRfqAqwyro7wKtNBgjn%2B0W8OIX3xIBUUYcVWeW%2FsJfEWuOYH6tJbg%3D%3D&ppt=browse&ppn=browse	12811	44374	8	4.424029855	4.324881978	90873	0.81067121
"MZ Mini Rechargeable Pocket Torch Light Zoom COB USB Charging Led Water Proof DP Torch (Black, 9 cm, Rechargeable)"	2	6639	2646	3508	1413	1291	4585	2289	899	Home	Lightings	MZ	657	10	https://www.flipkart.com/mz-mini-rechargeable-pocket-torch-light-zoom-cob-usb-charging-led-water-proof-dp/p/itm00c0e508db9d6?pid=TOHG9CTKFNNV8HFT&lid=LSTTOHG9CTKFNNV8HFT20PKP5&marketplace=FLIPKART&store=jhg%2Fyqn&srno=b_1_15&otracker=hp_rich_navigation_9_1.navigationCard.RICH_NAVIGATION_Home~Lightings%2B%2526%2BElectricals_JNE8OUHG4OM3&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_9_L1_view-all&fm=organic&iid=dbd24ceb-81f3-401d-9e56-11bd097936cb.TOHG9CTKFNNV8HFT.SEARCH&ppt=browse&ppn=browse	11874	42363	5	4.12311741	3.805268073	78169	0.69733978
"Pick Ur Needs Home Emergency Light+2 Bulb, Solar Panel, Multimedia System + FM Flood Lamp 8 hrs Flood Lamp Emergency light"	2	8748	1370	7845	442	23921	4818	1523	3260	Home	Lightings	Pick Ur Needs	481	10	https://www.flipkart.com/pick-ur-needs-home-emergency-light-2-bulb-solar-panel-multimedia-system-fm-flood-lamp-8-hrs-light/p/itmac9f921f7449b?pid=EMLGB676J4AEP4DW&lid=LSTEMLGB676J4AEP4DW9VGOKB&marketplace=FLIPKART&store=jhg%2Fyqn&srno=b_1_17&otracker=hp_rich_navigation_9_1.navigationCard.RICH_NAVIGATION_Home~Lightings%2B%2526%2BElectricals_JNE8OUHG4OM3&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_9_L1_view-all&fm=organic&iid=en_XW4x6V5D6HB6Kr6t7GN4fP5v00lAY%2Fgj2rRfqAqwyrrE2FYFls3CCeWuMdr6fUknDNggN9qrdm4XGmhOnfqEzg%3D%3D&ppt=browse&ppn=browse	4690	10307	0	5.313372954	5.607699726	67405	0.601314944
Care 4 5 modes Flashlight LED T6 with Super Bright Cree t6 light	4	3389	3085	5894	2426	6844	11245	4722	1599	Home	Lightings	Care 4	176	10	https://www.flipkart.com/care-4-5-modes-flashlight-led-t6-super-bright-cree-light-rechargeable-battery-charging-kit-zoom-option-powered-3xaaa-bateries-not-included-torch/p/itme7e4574f82d11?pid=TOHFAMFYHBKFFBNK&lid=LSTTOHFAMFYHBKFFBNKJXUKFQ&marketplace=FLIPKART&store=jhg%2Fyqn&srno=b_1_20&otracker=hp_rich_navigation_9_1.navigationCard.RICH_NAVIGATION_Home~Lightings%2B%2526%2BElectricals_JNE8OUHG4OM3&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_9_L1_view-all&fm=organic&iid=dbd24ceb-81f3-401d-9e56-11bd097936cb.TOHFAMFYHBKFFBNK.SEARCH&ppt=browse&ppn=browse	11525	40727	4	4.407453912	4.306528002	91636	0.817477876
"PHILIPS 10 W T-Bulb B22 LED Bulb (White, Pack of 2)"	1	5712	616	10991	1259	23203	11706	6788	620	Home	Lightings	PHILIPS	91	10	https://www.flipkart.com/philips-10-w-t-bulb-b22-led-bulb/p/itm15ce25bd07d9d?pid=BLBEZFHZDWJHJYNU&lid=LSTBLBEZFHZDWJHJYNUNGLBHK&marketplace=FLIPKART&store=jhg%2Fyqn&srno=b_1_29&otracker=hp_rich_navigation_9_1.navigationCard.RICH_NAVIGATION_Home~Lightings%2B%2526%2BElectricals_JNE8OUHG4OM3&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_9_L1_view-all&fm=organic&iid=dbd24ceb-81f3-401d-9e56-11bd097936cb.BLBEZFHZDWJHJYNU.SEARCH&ppt=hp&ppn=homepage&ssid=v31hsrunds0000001659082454681	8629	27891	3	5.420306894	5.503071511	97509	0.869870468
Apple Royal Gala (Regular) 4 Units (480g - 550g)	1	2442	1370	2712	2453	17414	9174	8550	188	Grocery	Fruits and Vegetables	Bigbasket	540	10	https://www.flipkart.com/apple-royal-gala-regular-4-units/p/itmb2907c12ec2e0?pid=FRTF7FJDTEVJPBGW&lid=LSTFRTF7FJDTEVJPBGWHCDSNN&marketplace=GROCERY&q=fruits+and+vegetables&store=eat%2Fw2q%2Fb0g&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=search-autosuggest&iid=4828a7f2-78d8-441f-bf6f-ab8ac7d4df61.FRTF7FJDTEVJPBGW.SEARCH&ppt=sp&ppn=sp&ssid=3po00rawkw0000001659073661370&qH=dd97b8c72dfc7b26	3234	22606	3	4.9295686	4.971366324	70686	0.630584499
Kiwi Green 3 Units	4	7618	629	3659	588	2135	13819	2943	136	Grocery	Fruits and Vegetables	Bigbasket	324	10	https://www.flipkart.com/kiwi-green-3-units/p/itmab8cc85b14e1a?pid=FRTF7FJDUAYH2SUR&lid=LSTFRTF7FJDUAYH2SURDCIANF&marketplace=GROCERY&q=fruits+and+vegetables&store=eat%2Fw2q%2Fb0g&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=search-autosuggest&iid=4828a7f2-78d8-441f-bf6f-ab8ac7d4df61.FRTF7FJDUAYH2SUR.SEARCH&ppt=sp&ppn=sp&qH=dd97b8c72dfc7b26	2126	15503	9	4.942271417	5.050617309	49489	0.441487653
Dragon Fruit 1 Units (250 - 500 g)	2	4725	2180	11714	2430	7649	16856	2581	147	Grocery	Fruits and Vegetables	Bigbasket	696	10	https://www.flipkart.com/dragon-fruit-1-units/p/itmf057a961ec037?pid=FRTF7FJDTPZPWCJJ&lid=LSTFRTF7FJDTPZPWCJJJMEBOS&marketplace=GROCERY&q=fruits+and+vegetables&store=eat%2Fw2q%2Fb0g&srno=s_1_3&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=search-autosuggest&iid=4828a7f2-78d8-441f-bf6f-ab8ac7d4df61.FRTF7FJDTPZPWCJJ.SEARCH&ppt=sp&ppn=sp&qH=dd97b8c72dfc7b26	5030	37159	7	4.661480986	4.617336083	91174	0.813356409
Banana - Yelakki 500 g (500)	4	2302	1405	5699	2307	20009	8852	7615	90	Grocery	Fruits and Vegetables	Bigbasket	947	10	https://www.flipkart.com/banana-yelakki-500-g/p/itmd32bcb6b0df36?pid=FRTFTAS2GPDQUTQR&lid=LSTFRTFTAS2GPDQUTQRFBOYKV&marketplace=GROCERY&q=fruits+and+vegetables&store=eat%2Fw2q%2Fb0g&srno=s_1_4&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=search-autosuggest&iid=4828a7f2-78d8-441f-bf6f-ab8ac7d4df61.FRTFTAS2GPDQUTQR.SEARCH&ppt=sp&ppn=sp&qH=dd97b8c72dfc7b26	11618	42954	9	4.839726882	4.838324968	103807	0.926054453
Orange Navel Imported 2 Units (250 - 330 Gm)	2	8283	2588	2230	1595	14493	9200	5313	102	Grocery	Fruits and Vegetables	Bigbasket	437	10	https://www.flipkart.com/orange-navel-imported-2-units/p/itmc9ad8340e53a3?pid=FRTFECZ8RHHDUZHT&lid=LSTFRTFECZ8RHHDUZHTO1VNCA&marketplace=GROCERY&q=fruits+and+vegetables&store=eat%2Fw2q%2Fb0g&srno=s_1_15&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=search-autosuggest&iid=4828a7f2-78d8-441f-bf6f-ab8ac7d4df61.FRTFECZ8RHHDUZHT.SEARCH&ppt=sp&ppn=sp&qH=dd97b8c72dfc7b26	12233	15723	4	5.075689196	5.196216119	72201	0.6440997
Onion 1 kg	4	867	2511	3396	1972	11020	17798	9714	45	Grocery	Fruits and Vegetables	Bigbasket	733	10	https://www.flipkart.com/onion-1-kg/p/itmd8a3a28ca6356?pid=VEGF7FJ5UVTDPSRH&lid=LSTVEGF7FJ5UVTDPSRHJRRWKM&marketplace=GROCERY&iid=82effe20-4c18-4cc5-a1a7-f797ea5a9912.VEGF7FJ5UVTDPSRH.SEARCH	9223	25849	8	5.022896721	5.08225077	83136	0.741650014
Sweet Corn 2 Units	3	2572	2363	6143	2206	8650	16515	9608	53	Grocery	Fruits and Vegetables	Bigbasket	301	10	https://www.flipkart.com/sweet-corn-2-units/p/itmcaee9b7773f62?pid=FRTF7EV7NBKFEZFC&lid=LSTFRTF7EV7NBKFEZFCRQK91Y&marketplace=GROCERY&iid=82effe20-4c18-4cc5-a1a7-f797ea5a9912.FRTF7EV7NBKFEZFC.SEARCH	4888	19454	5	4.968143599	5.032546249	72758	0.649068655
Potato Agra 2 kg	1	6946	1586	3518	2093	19558	16199	8430	103	Grocery	Fruits and Vegetables	Bigbasket	537	10	https://www.flipkart.com/potato-agra-2-kg/p/itmd922aa629ff32?pid=VEGFEURAHQWAYB84&lid=LSTVEGFEURAHQWAYB84SJBTM5&marketplace=GROCERY&iid=82effe20-4c18-4cc5-a1a7-f797ea5a9912.VEGFEURAHQWAYB84.SEARCH	3369	13949	4	5.323236114	5.547108478	76292	0.680595204
Capsicum Green 500 g	3	9956	1457	6098	680	6021	8546	3746	98	Grocery	Fruits and Vegetables	Bigbasket	610	10	https://www.flipkart.com/capsicum-green-500-g/p/itm3a5fd75621d0c?pid=VEGFBE9KFXFUQXZB&lid=LSTVEGFBE9KFXFUQXZBRBJIUU&marketplace=GROCERY&iid=82effe20-4c18-4cc5-a1a7-f797ea5a9912.VEGFBE9KFXFUQXZB.SEARCH	9912	21014	9	4.872667094	4.896796631	68147	0.607934271
Cauliflower 1 Units (300 – 500 gm)	1	9089	1317	7614	622	7224	8821	7561	105	Grocery	Fruits and Vegetables	Bigbasket	726	10	https://www.flipkart.com/cauliflower-1-units/p/itm96880555413ae?pid=VEGFF2S8DJUGVFVQ&lid=LSTVEGFF2S8DJUGVFVQW7Y9SP&marketplace=GROCERY&iid=82effe20-4c18-4cc5-a1a7-f797ea5a9912.VEGFF2S8DJUGVFVQ.SEARCH	9456	12945	3	5.075623267	5.247422995	65483	0.584168927
Raw Pressery Protein Milkshake - Choco Mint	1	3532	3352	9492	621	12952	10652	2869	100	Grocery	Dairy	Raw Pressery	272	10	https://www.flipkart.com/raw-pressery-protein-milkshake-choco-mint/p/itm71315c52630ff?pid=MLKFMDY5A6PCG9RR&lid=LSTMLKFMDY5A6PCG9RR7GWIJQ&marketplace=GROCERY&iid=en_FDcDp%2B2RBw1TgN1JWvMlC%2B3twjCCciCqBpRxtGCJlg3DiNfyF0pooc3pLmUwJLRza1438WVupy8YWAKelRQgag%3D%3D	2583	10436	1	5.111603358	5.387464387	56862	0.507261633
Amul Taaza Homogenised Toned Milk (1 L)	4	9094	442	8772	2059	18519	7296	312	68	Grocery	Dairy	AMUL	180	10	https://www.flipkart.com/amul-taaza-homogenised-toned-milk/p/itm432f3dd7d77c2?pid=MLKEUGQGM65M2QZC&lid=LSTMLKEUGQGM65M2QZCVUKNRW&marketplace=GROCERY&iid=6382727e-7205-4455-bfd1-3823a24d0daf.MLKEUGQGM65M2QZC.SEARCH	8626	10426	1	5.331272216	5.692165058	65795	0.586952255
EPIGAMIA Milkshake (Chocolate)	2	3469	1077	10087	914	13307	15466	692	35	Grocery	Dairy	EPIGAMIA	1000	10	https://www.flipkart.com/epigamia-milkshake/p/itm44c4de3ec1921?pid=MLKG5EKGBB5DKQ9U&lid=LSTMLKG5EKGBB5DKQ9U8IA6OB&marketplace=GROCERY&iid=6382727e-7205-4455-bfd1-3823a24d0daf.MLKG5EKGBB5DKQ9U.SEARCH	7610	35253	8	5.06417829	5.13203176	88918	0.793230802
HERSHEY'S Milk Shake (Chocolate)	4	4775	891	3515	1734	17373	6382	5235	35	Grocery	Dairy	HERSHEY'S	420	10	https://www.flipkart.com/hershey-s-milk-shake/p/itm3dc6e7403b3ec?pid=MLKGYYZ4HMGAUUFG&lid=LSTMLKGYYZ4HMGAUUFGCVWAWE&marketplace=GROCERY&iid=6382727e-7205-4455-bfd1-3823a24d0daf.MLKGYYZ4HMGAUUFG.SEARCH	14095	38214	4	4.893703265	4.913696546	92673	0.826728875
Gowardhan Classic Block Paneer (200 g)	3	7816	1718	3501	586	13662	9432	2214	92	Grocery	Dairy	GOWARDHAN	920	10	https://www.flipkart.com/gowardhan-classic-block-paneer/p/itmf6smug73gewmj?pid=PTFEZWF2MHG2H5FK&lid=LSTPTFEZWF2MHG2H5FKBNXQKA&marketplace=GROCERY&iid=6382727e-7205-4455-bfd1-3823a24d0daf.PTFEZWF2MHG2H5FK.SEARCH	1704	12014	9	5.041244791	5.307892972	53668	0.478768199
BRITANNIA Cheezza Pizza Cheese Block (400 g)	4	7216	2335	9465	728	12820	8170	8599	300	Grocery	Dairy	BRITANNIA	163	10	https://www.flipkart.com/britannia-cheezza-pizza-cheese-block/p/itm0203760f588f9?pid=CHEFQQFCZW2TM5ZV&lid=LSTCHEFQQFCZW2TM5ZVO9MWIB&marketplace=GROCERY&iid=en_FDcDp%2B2RBw1TgN1JWvMlC%2B3twjCCciCqBpRxtGCJlg2ZILonR8aSdPIomOJEprLfIUhBT9nLK477lcBEs4qQfQ%3D%3D	9473	18513	6	5.076936092	5.204658816	77788	0.693940908
Dlecta Cheddar cheese Block (200 g)	1	6302	345	7895	812	12659	4940	2988	199	Grocery	Dairy	DLECTA	409	10	https://www.flipkart.com/dlecta-cheddar-cheese-block/p/itmfankg7aryqzsc?pid=CHEFANKGF784XHKY&lid=LSTCHEFANKGF784XHKYGC6LC2&marketplace=GROCERY&iid=en_FDcDp%2B2RBw1TgN1JWvMlC%2B3twjCCciCqBpRxtGCJlg2fI4Cq7PKiStUtWncVTnEacMawiFCIXCyzXRFRG3nAhg%3D%3D	7119	42336	4	4.669166113	4.635580411	86008	0.767270911
Cavin's Rose Sweet Lassi (180 ml)	2	3042	2914	7384	2029	13699	10931	6709	20	Grocery	Dairy	CALVIN'S	191	10	https://www.flipkart.com/cavin-s-rose-sweet-lassi/p/itm2abef969ab271?pid=LSIFFFMHSZ2UVVTW&lid=LSTLSIFFFMHSZ2UVVTWWFVC7P&marketplace=GROCERY&iid=6382727e-7205-4455-bfd1-3823a24d0daf.LSIFFFMHSZ2UVVTW.SEARCH	9304	26403	2	4.891594726	4.930495716	82628	0.737118184
Milky Mist Vanilla Milk Shake	1	8938	2147	5606	1533	7144	9755	3375	35	Grocery	Dairy	MILKY MIST	276	10	https://www.flipkart.com/milky-mist-vanilla-milk-shake/p/itmbd57aea6d5150?pid=MLKGBG2N3URJTMWA&lid=LSTMLKGBG2N3URJTMWA6R60KU&marketplace=GROCERY&iid=6382727e-7205-4455-bfd1-3823a24d0daf.MLKGBG2N3URJTMWA.SEARCH	8543	39984	9	4.473872793	4.387188734	87345	0.779198187
Sofit Soya Drink Vanilla (1 L)	1	738	3347	5267	646	15239	17582	7797	145	Grocery	Dairy	SOFIT	676	10	https://www.flipkart.com/sofit-soya-drink-vanilla/p/itm9c8736a55691f?pid=MLKEU6MR62TXJURH&lid=LSTMLKEU6MR62TXJURHEWW3BR&marketplace=GROCERY&iid=6382727e-7205-4455-bfd1-3823a24d0daf.MLKEU6MR62TXJURH.SEARCH	6905	12729	8	5.363312809	5.695775123	71079	0.634090422
Ghadi Detergent Powder 3 kg	4	3952	1716	7194	915	13096	2171	2615	192	Grocery	Household Care	GHADI	668	10	https://www.flipkart.com/ghadi-detergent-powder-3-kg/p/itmac8fb4158678c?pid=LDTFGPRJYC3AZNA8&lid=LSTLDTFGPRJYC3AZNA8ILXDPN&marketplace=GROCERY&iid=284010b1-3181-47f6-9a8a-ec784fd05a3e.LDTFGPRJYC3AZNA8.SEARCH	8822	34840	0	4.629345935	4.56317192	76181	0.679604981
Surf excel Easy Wash Detergent Powder 1.5 kg	4	4485	449	3460	2053	16178	14956	255	225	Grocery	Household Care	SURF EXCEL	715	10	https://www.flipkart.com/surf-excel-easy-wash-detergent-powder-1-5-kg/p/itm2ebbcc2dd9963?pid=LDTET5U2XYHZBKMC&lid=LSTLDTET5U2XYHZBKMCEUX2JP&marketplace=GROCERY&iid=284010b1-3181-47f6-9a8a-ec784fd05a3e.LDTET5U2XYHZBKMC.SEARCH	14667	36037	9	5.121202919	5.190353945	93489	0.83400835
Comfort After Wash Lily Fresh Fabric Conditioner (2 L)	4	6472	3957	6949	2291	9809	8314	3665	480	Grocery	Household Care	COMFORT	780	10	https://www.flipkart.com/comfort-after-wash-lily-fresh-fabric-conditioner/p/itmewh54vkspukze?pid=FSNFCS9SYKGZ2GPS&lid=LSTFSNFCS9SYKGZ2GPSXPMWVA&marketplace=GROCERY&iid=284010b1-3181-47f6-9a8a-ec784fd05a3e.FSNFCS9SYKGZ2GPS.SEARCH	7664	32441	0	4.384555728	4.249933593	82822	0.738848844
Vim Dishwash Bar (3 x 200 g)	3	1723	485	9444	364	24253	3852	9978	55	Grocery	Household Care	VIM	402	10	https://www.flipkart.com/vim-dishwash-bar/p/itmew7uegahfruem?pid=DWBEU6M6QFC68UHQ&lid=LSTDWBEU6M6QFC68UHQPDDBS7&marketplace=GROCERY&store=73z%2Fcwl&srno=b_1_3&otracker=browse&fm=organic&iid=abe1c10d-5acc-4153-9cb6-5fdce3327eea.DWBEU6M6QFC68UHQ.SEARCH&ppt=browse&ppn=browse&ssid=zth06q0i9c0000001659074939933	3179	29331	3	5.198209312	5.345760753	83069	0.741052312
Eco365 Compostable Garbage Bags Small 4 L Garbage Bag (90Bag )	4	9043	2626	9412	1330	19975	11062	7039	870	Grocery	Household Care	ECO365	446	10	https://www.flipkart.com/eco365-compostable-garbage-bags-small-4-l-bag/p/itm0b11c64e41f28?pid=GRBG9FG8QUPYRFF9&lid=LSTGRBG9FG8QUPYRFF9F6QHEH&marketplace=FLIPKART&store=73z%2Fcwl&srno=b_1_8&otracker=browse&fm=organic&iid=en_JJuop35o9ISBtb3FhkSVr11i1N5WoR2W2SfdOIfPJtSnqs9z1Rf%2FkZaWJriXUWYp%2FrmtLCQsUn11qB35%2BETSAQ%3D%3D&ppt=browse&ppn=browse	5452	39570	2	4.817789452	4.820438653	106827	0.952995647
Harpic Power Plus Disinfectant Original Liquid Toilet Cleaner (3 x 1 L)	3	170	2859	3700	1371	6674	15104	8081	585	Grocery	Household Care	HARPIC	637	10	https://www.flipkart.com/harpic-power-plus-disinfectant-original-liquid-toilet-cleaner/p/itma0ef0952be6b3?pid=TCNG384BMTQVVEQY&lid=LSTTCNG384BMTQVVEQYQXAYUG&marketplace=GROCERY&store=73z%2Fcwl&srno=b_1_19&otracker=browse&fm=organic&iid=abe1c10d-5acc-4153-9cb6-5fdce3327eea.TCNG384BMTQVVEQY.SEARCH&ppt=browse&ppn=browse	1980	39195	9	4.463931855	4.345896846	80365	0.716930131
"beaunat Aluminium Foil food wrapping foil pack of 2 Aluminium Foil (Pack of 2, 18 m)"	1	2791	3774	3067	2425	1162	11829	8550	380	Grocery	Household Care	BEAUNAT	773	10	https://www.flipkart.com/beaunat-aluminium-foil-food-wrapping-pack-2/p/itm07c66a0c41e0d?pid=AFSFRBRBQWYAKTW7&lid=LSTAFSFRBRBQWYAKTW7NY5GX0&marketplace=FLIPKART&store=73z%2Fcwl&srno=b_1_24&otracker=browse&fm=organic&iid=en_JJuop35o9ISBtb3FhkSVr11i1N5WoR2W2SfdOIfPJtSjZU59AwZDHfCC6UUkjMzoscKMGkmrmVNUrO1f7yFBpA%3D%3D&ppt=browse&ppn=browse	14356	28785	2	4.427151849	4.275759365	77894	0.694886526
Exo Touch & Shine Round Dishwash Bar (Exo Super Scrubber Worth Rs.15 Free) (700 g)	1	4091	3172	5998	2127	20011	16683	1272	73	Grocery	Household Care	EXO	99	10	https://www.flipkart.com/exo-touch-shine-round-dishwash-bar/p/itmfc8ef3zu7d6ng?pid=DWBEU6M6G8QZGHQQ&lid=LSTDWBEU6M6G8QZGHQQBLBHFC&marketplace=GROCERY&store=73z%2Fcwl&srno=b_1_38&otracker=browse&fm=organic&iid=abe1c10d-5acc-4153-9cb6-5fdce3327eea.DWBEU6M6G8QZGHQQ.SEARCH&ppt=browse&ppn=browse	3949	18707	5	5.194776488	5.388872117	76187	0.679658507
HERBAL STRATEGI All Purpose Kitchen Cleaner Non Toxic 100% Herbal Skin Safe Kitchen Cleaner (500 ml)	3	5961	3572	11915	2385	9299	14356	9616	160	Grocery	Household Care	HERBAL STRATEGI	475	10	https://www.flipkart.com/herbal-strategi-all-purpose-kitchen-cleaner-non-toxic-100-skin-safe/p/itm035a08185d40e?pid=KSCFHY83XDXJJAHA&lid=LSTKSCFHY83XDXJJAHAJBAYYH&marketplace=FLIPKART&store=73z%2Fcwl&srno=b_1_28&otracker=browse&fm=organic&iid=en_JJuop35o9ISBtb3FhkSVr11i1N5WoR2W2SfdOIfPJtSzmzA2weE6DO6iNRQjsrFRbhXQGZ%2BcYJg0mrg0V%2F4Amg%3D%3D&ppt=browse&ppn=browse	9367	44985	5	4.498599415	4.498599415	112096	1
Vanish All in One Liquid Detergent Booster - 800 ml Stain Remover	4	5436	3952	4563	1874	23493	1055	5119	215	Grocery	Household Care	VANISH	765	10	https://www.flipkart.com/vanish-all-one-liquid-detergent-booster-800-ml-stain-remover/p/itm6d99497c6f910?pid=LDTEUD6FJHBVKGHC&lid=LSTLDTEUD6FJHBVKGHC5O7EVC&marketplace=GROCERY&store=73z%2Fcwl&srno=b_1_29&otracker=browse&fm=organic&iid=abe1c10d-5acc-4153-9cb6-5fdce3327eea.LDTEUD6FJHBVKGHC.SEARCH&ppt=browse&ppn=browse	13887	39108	2	4.623602857	4.604811549	99469	0.889903825
Natureland Organics Moong Dal (Split) (1 kg)	3	9033	1648	6461	1081	13623	14567	9584	240	Grocery	Staples	NATURELAND	267	10	https://www.flipkart.com/natureland-organics-moong-dal-split/p/itmd121f9e4b02b4?pid=PLSG3N53EDNPYQ9E&lid=LSTPLSG3N53EDNPYQ9EPZYKIT&marketplace=GROCERY&iid=en_1%2FX%2Bknsuu%2FYOhYnFczBdJj5uAyPSi2waxxZTU%2FDcDgtzHwuHgZPE9s0td1bZIx5J6P55hX8RfIHGlcfUA96BaA%3D%3D	14694	26027	4	5.240021694	5.308909893	97229	0.869863565
Tata Sampann Toor/Arhar Dal (1 kg)	1	5302	2718	10814	1896	21497	9922	8530	174	Grocery	Staples	TATA	783	10	https://www.flipkart.com/tata-sampann-toor-arhar-dal/p/itm75ca49747a734?pid=PLSEU7M4X7YWF2W6&lid=LSTPLSEU7M4X7YWF2W6I1PSFU&marketplace=GROCERY&iid=3669145d-3363-4801-8774-c4aaf24fda73.PLSEU7M4X7YWF2W6.SEARCH	12939	18867	6	5.294397726	5.397900437	93448	0.836036681
Saffola Soya Chunks (200 g)	2	164	3452	410	1448	5637	12510	1572	60	Grocery	Staples	SAFOLA	872	10	https://www.flipkart.com/saffola-soya-chunks/p/itm7ef40bea6af89?pid=SYCFXVBHKQEMD8ST&lid=LSTSYCFXVBHKQEMD8STB60DBJ&marketplace=GROCERY&iid=3669145d-3363-4801-8774-c4aaf24fda73.SYCFXVBHKQEMD8ST.SEARCH	8500	35895	7	4.437545327	4.254299772	70527	0.630972937
Fortune Kachi Ghani Mustard Oil Plastic Bottle (1 L)	3	5752	1221	5552	949	16268	3979	8922	233	Grocery	Staples	FORTUNE	263	10	https://www.flipkart.com/fortune-kachi-ghani-mustard-oil-plastic-bottle/p/itm740fd72a105aa?pid=EDOET83CVGZJEVB5&lid=LSTEDOET83CVGZJEVB53F7QMT&marketplace=GROCERY&iid=df5e0f3c-890e-41de-b737-24888425ff0e.EDOET83CVGZJEVB5.SEARCH	9076	25569	1	4.960444056	5.0464614	77785	0.695906956
DHARA Refined Rice Bran Oil Pouch (1 L)	4	5305	1893	9298	2499	18142	1381	8006	194	Grocery	Staples	DHARA	520	10	https://www.flipkart.com/dhara-refined-rice-bran-oil-pouch/p/itm298bd96afd034?pid=EDOEU6N55FMGF2Q6&lid=LSTEDOEU6N55FMGF2Q6LZKZE1&marketplace=GROCERY&iid=df5e0f3c-890e-41de-b737-24888425ff0e.EDOEU6N55FMGF2Q6.SEARCH	1627	43172	1	4.340050809	4.250820313	92038	0.823422053
Pillsbury Gold Sharbati Atta (1 kg)	4	2442	3306	3631	581	5900	6252	814	65	Grocery	Staples	PILLSBURY	436	10	https://www.flipkart.com/pillsbury-gold-sharbati-atta/p/itm30684c7631015?pid=FLRGBG4PADJHSJHZ&lid=LSTFLRGBG4PADJHSJHZUBANAP&marketplace=GROCERY&iid=en_OD5tqr5444rMY2AQA65MKfUxRXCd6bCWGxpCyJ8DFBKakCNx4DfmtP6AcjtZH46O4AxIpef6rWr3WJd%2BNQYGQw%3D%3D	7854	19372	10	4.655474192	4.517557192	50663	0.453258779
